Player ID,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
3119195.0,Chase Edmonds,22,ARI,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,7,7,0,0,0,0
553836.0,Lac Edwards,26,NYJ,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
3129253.0,Gerald Everett,24,LAR,TE,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
531260.0,Ka'imi Fairbairn,24,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Reid Ferguson,24,BUF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0
,John Franklin-Myers,22,LAR,DT,16,0,0,0,0,0,0,1,0,1,0,0,2.0,10,6,4,0,0,0
,Dennis Gardeck,24,ARI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,7,0,0,0,0
,Reggie Gilbert,25,GNB,DE,16,0,0,0,0,0,2,0,0,1,0,0,2.5,38,27,11,4,8,0
238903.0,Najee Goode,29,IND,LB,16,0,1,16,0,16,1,0,0,0,0,0,0.0,16,7,9,0,0,0
546439.0,Matt Haack,24,MIA,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
502264.0,Bryce Hager,26,LAR,LB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,14,10,4,0,0,0
513050.0,Marvin Hall,25,ATL,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0
530669.0,Justin Hardee,24,NOR,WR,16,0,1,77,0,77,2,0,0,0,0,0,0.0,19,17,2,2,0,0
505407.0,Justin Hardy,27,ATL,WR,16,0,0,0,0,0,0,0,1,1,0,0,0.0,2,2,0,0,0,0
135376.0,Clark Harris,34,CIN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0
548251.0,Shelby Harris,27,DEN,DE,16,0,1,0,0,0,4,0,0,0,0,0,1.5,39,23,16,8,7,0
534670.0,Josh Harvey-Clemons,24,WAS,DB,16,0,0,0,0,0,3,0,0,0,0,0,1.0,22,18,4,1,2,0
379324.0,Johnny Hekker,28,LAR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
537030.0,Thomas Hennessy,24,NYJ,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0
480761.0,Dustin Hopkins,28,WAS,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
3121416.0,Sam Hubbard,23,CIN,DE,16,0,0,0,0,0,2,1,0,1,19,1,6.0,39,27,12,7,9,0
,Charley Hughlett,28,CLE,LS,16,0,0,0,0,0,0,1,0,0,0,0,0.0,4,3,1,0,0,0
488084.0,Kemal Ishmael,27,ATL,DB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,21,11,10,0,0,0
3124779.0,Joel Iyiegbuniwe,23,CHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,9,0,1,0,0
189883.0,Ben Jacobs,30,CAR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,1,0
,J.J. Jansen,32,CAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
511362.0,Darius Jennings,26,TEN,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0
549816.0,Cameron Johnston,26,PHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
533313.0,Joseph Jones,24,DEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,13,3,0,0,0
547195.0,Marcus Kemp,23,KAN,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0
157876.0,Brett Kern,32,TEN,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Zach Kerr,28,DEN,DT,16,0,0,0,0,0,1,0,0,0,0,0,1.5,33,15,18,2,3,0
513665.0,Miles Killebrew,25,DET,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0
548057.0,Micah Kiser,23,LAR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0
123206.0,Sam Koch,36,BAL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Deon Lacey,28,BUF,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0
,L.P. Ladouceur,37,DAL,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0
545347.0,Justin Lawler,24,LAR,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,1,0,0
,Andy Lee,36,ARI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Anthony Levine,31,BAL,DB,16,0,1,16,0,16,8,0,0,0,0,0,1.0,28,23,5,1,2,0
,Chris Long,33,PHI,DE,16,0,0,0,0,0,0,2,0,0,0,0,6.5,23,15,8,3,20,0
,Rick Lovato,26,PHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0
537855.0,Wil Lutz,24,NOR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0
514454.0,Cameron Lynch,25,TAM,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0
381158.0,Brett Maher,29,DAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0
,Justin March,25,DAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0
3138764.0,Jacob Martin,23,SEA,DE,16,0,0,0,0,0,0,2,0,1,0,0,3.0,10,8,2,2,8,0
,Sam Martin,28,DET,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
482164.0,Brandon McManus,27,DEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Jake McQuaide,31,LAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0
3128746.0,A.J. Moore,23,HOU,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,11,7,4,0,0,0
,Chris Moore,25,BAL,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0
,Jason Myers,27,NYJ,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
552287.0,Siran Neal,24,BUF,DB,16,0,0,0,0,0,0,1,0,1,0,0,1.0,11,10,1,2,1,0
,Roosevelt Nix,26,PIT,RB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,7,6,1,0,0,0
,Tyler Ott,26,SEA,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0
500375.0,Senorise Perry,27,MIA,RB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,12,9,3,0,0,0
3117255.0,Harrison Phillips,22,BUF,DT,16,0,0,0,0,0,0,0,0,1,0,0,0.0,35,20,15,4,2,0
534595.0,Bradley Pinion,24,SFO,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
511654.0,Lafayette Pitts,26,BUF,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0,0,0
,LaRoy Reynolds,28,PHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0
,Luke Rhodes,26,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0
184902.0,Craig Robertson,30,NOR,LB,16,0,0,0,0,0,0,0,0,0,0,0,1.0,14,11,3,2,1,0
,Roy Robertson-Harris,25,CHI,DE,16,0,0,0,0,0,2,0,0,0,0,0,3.0,22,10,12,3,11,0
379208.0,Jacquizz Rodgers,28,TAM,RB,16,0,0,0,0,0,0,0,1,2,2,0,0.0,4,2,2,0,0,0
,Garrison Sanborn,33,TAM,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0
3914922.0,Rigoberto Sanchez,24,IND,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Patrick Scales,30,CHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0
3126368.0,JK Scott,23,GNB,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0
3929956.0,Tim Settle,21,WAS,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,1,0,0
153167.0,Matthew Slater,33,NWE,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,7,4,0,0,0
381908.0,Brynden Trawick,29,TEN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,1,0
545814.0,Tracy Walker,23,DET,DB,16,0,1,0,0,0,2,0,0,0,0,0,0.0,21,18,3,0,0,0
377859.0,Tress Way,28,WAS,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
173642.0,Joe Webb,32,HOU,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0
,Jon Weeks,32,HOU,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0
,Ethan Westbrooks,28,LAR,DE,16,0,0,0,0,0,1,0,0,0,0,0,1.0,8,5,3,1,2,0
,Brandon Wilson,24,CIN,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,6,5,0,0,0
,James Winchester,29,KAN,LS,16,0,0,0,0,0,0,1,0,1,0,0,0.0,1,1,0,0,0,0
,Mike Windt,32,LAC,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0
,Zach Wood,25,NOR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Brandon Zylstra,25,MIN,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
478473.0,Robert Alford,30,ATL,LCB,15,15,0,0,0,0,11,0,0,0,0,0,0.0,50,43,7,0,0,0
379307.0,Kiko Alonso,28,MIA,LLB,15,15,3,30,0,15,6,3,0,1,0,0,0.0,125,79,46,3,3,0
160411.0,Danny Amendola,33,MIA,WR,15,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0
240229.0,Prince Amukamara,29,CHI,RCB,15,15,3,58,1,49,12,2,0,0,0,0,0.0,66,57,9,3,0,0
377665.0,Nigel Bradham,29,PHI,RLB,15,15,0,0,0,0,4,0,0,1,0,0,2.0,97,67,30,4,4,0
,Drew Brees,39,NOR,QB,15,15,0,0,0,0,0,0,5,4,0,0,0.0,0,0,0,0,0,0
379398.0,Jurrell Casey,29,TEN,RDE/NT,15,15,0,0,0,0,0,2,0,1,1,0,7.0,62,36,26,11,11,0
481953.0,Morris Claiborne,28,NYJ,RCB,15,15,2,17,1,17,14,0,0,0,0,0,0.0,57,44,13,2,0,0
,Tyrone Crawford,29,DAL,RDE,15,15,0,0,0,0,2,1,0,0,0,0,5.5,34,17,17,4,12,0
482662.0,Marcell Dareus,28,JAX,LDT/RDT,15,15,0,0,0,0,1,1,0,0,0,0,1.0,32,23,9,2,2,1
534247.0,Sean Davis,25,PIT,FS,15,15,1,27,0,27,7,0,0,0,0,0,0.0,80,59,21,0,1,0
3929950.0,Tremaine Edmunds,20,BUF,MLB,15,15,2,19,0,17,12,2,0,0,0,0,2.0,121,80,41,5,7,0
549811.0,Ezekiel Elliott,23,DAL,RB,15,15,0,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,0,0
547259.0,Tre Flowers,23,SEA,RCB,15,15,0,0,0,0,6,3,0,2,0,0,0.0,67,55,12,0,0,0
,Trey Flowers,25,NWE,LDE,15,15,0,0,0,0,2,3,0,0,0,0,7.5,57,32,25,9,20,0
547021.0,Kendall Fuller,23,KAN,LCB,15,15,2,0,0,0,12,1,0,0,0,0,0.0,82,64,18,1,0,0
232013.0,Joe Haden,29,PIT,LCB,15,15,2,0,0,0,12,1,0,0,0,0,0.0,63,51,12,2,0,0
382599.0,Dont'a Hightower,28,NWE,LLB,15,15,1,27,0,27,1,0,0,1,0,0,1.0,48,24,24,3,6,0
500828.0,Anthony Hitchens,26,KAN,LILB,15,15,0,0,0,0,0,1,0,0,0,0,0.0,135,81,54,7,2,0
483240.0,Margus Hunt,31,IND,RDE/LDT,15,15,0,0,0,0,2,1,0,1,0,0,5.0,30,22,8,13,6,0
480441.0,Micah Hyde,28,BUF,SS,15,15,2,16,0,16,5,0,0,1,9,0,0.0,58,41,17,1,0,0
,Michael Johnson,31,CIN,RDE,15,15,1,22,1,22,2,0,0,0,0,0,0.5,33,18,15,2,2,0
238495.0,Linval Joseph,30,MIN,RDT,15,15,0,0,0,0,0,1,0,1,64,1,1.0,58,36,22,4,4,0
501084.0,Lamarcus Joyner,28,LAR,FS,15,15,1,5,0,5,3,0,0,1,0,0,1.0,78,58,20,3,1,0
480499.0,Devon Kennard,27,DET,LLB,15,15,0,0,0,0,0,0,0,1,0,0,7.0,46,30,16,9,14,0
,Shaquille Leonard,23,IND,LLB,15,15,2,38,0,28,8,4,1,2,0,0,7.0,163,111,52,12,8,0
481433.0,Taylor Lewan,27,TEN,LT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,Kenny Moore,23,IND,LCB,15,15,3,52,0,32,11,1,0,0,0,0,1.5,77,63,14,4,2,0
504048.0,C.J. Mosley,26,BAL,LILB,15,15,1,0,0,0,5,0,0,0,0,0,0.5,105,70,35,6,2,0
188623.0,Corey Peters,30,ARI,LDT,15,15,0,0,0,0,0,0,0,1,0,0,2.5,50,33,17,9,4,0
546460.0,Damarious Randall,26,CLE,SS,15,15,4,59,0,50,9,0,0,1,0,0,0.0,85,72,13,2,0,0
,Weston Richburg,27,SFO,C,15,15,0,0,0,0,0,0,1,0,-14,0,0.0,0,0,0,0,0,0
503313.0,Bradley Roby,26,DEN,LCB,15,15,1,0,0,0,12,2,0,0,0,0,0.0,50,45,5,1,0,0
116501.0,Frostee Rucker,35,OAK,LDE,15,15,0,0,0,0,2,0,0,0,0,0,0.0,37,23,14,2,4,0
512039.0,Darius Slay,27,DET,LCB,15,15,3,107,1,67,17,0,0,0,0,0,0.0,43,40,3,1,0,0
501915.0,Kenny Stills,26,MIA,WR,15,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
483193.0,D.J. Swearinger,27,WAS,FS,15,15,4,33,0,22,10,3,0,1,0,0,1.0,53,42,11,0,1,0
,J.R. Sweezy,29,SEA,LG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
382945.0,Bobby Wagner,28,SEA,MLB,15,15,1,98,1,98,11,2,0,1,11,0,1.0,138,84,54,6,8,0
,Antwaun Woods,25,DAL,RDT,15,15,0,0,0,0,1,0,0,1,3,0,1.5,34,15,19,2,5,0
550668.0,Chidobe Awuzie,23,DAL,LCB/RCB,15,14,1,0,0,0,11,1,0,0,0,0,0.0,71,57,14,0,0,0
,Malcom Brown,24,NWE,RDT,15,14,0,0,0,0,0,0,0,1,0,0,0.0,39,19,20,0,1,0
169696.0,Patrick Chung,31,NWE,SS,15,14,1,2,0,2,3,0,0,1,0,0,0.5,84,52,32,1,2,0
,Jadeveon Clowney,25,HOU,ROLB,15,14,0,0,0,0,1,1,0,3,0,1,9.0,47,38,9,16,21,0
549810.0,Gareon Conley,23,OAK,RCB,15,14,3,64,1,36,15,0,0,0,0,0,0.0,37,24,13,0,0,0
534249.0,Stefon Diggs,25,MIN,WR,15,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,Johnathan Hankins,26,OAK,RDT,15,14,0,0,0,0,0,0,0,2,0,0,0.0,36,21,15,4,2,0
,Senio Kelemete,28,HOU,LG,15,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
505047.0,Nevin Lawson,27,DET,RCB,15,14,0,0,0,0,5,0,0,0,0,0,1.0,53,43,10,3,1,0
482477.0,Vance McDonald,28,PIT,TE,15,14,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0
148060.0,Jordy Nelson,33,OAK,WR,15,14,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
,Romeo Okwara,23,DET,LDE,15,14,0,0,0,0,1,1,0,0,0,0,7.5,39,28,11,8,14,0
,Ron Parker,31,KAN,FS,15,14,2,33,1,33,5,0,0,0,0,0,1.0,77,64,13,1,1,0
,Shamar Stephen,27,SEA,RDT,15,14,0,0,0,0,0,0,0,0,0,0,2.0,25,11,14,2,3,0
546837.0,Anthony Walker,23,IND,MLB,15,14,1,11,0,11,4,0,0,1,0,0,1.0,105,69,36,10,2,0
,Chris Clark,33,CAR,LT,15,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
533961.0,Kenny Golladay,25,DET,WR,15,13,0,0,0,0,0,1,1,2,0,0,0.0,0,0,0,0,0,0
511204.0,B.J. Goodson,25,NYG,LILB,15,13,2,8,0,5,4,0,0,1,7,0,0.5,61,44,17,4,3,0
551298.0,Alvin Kamara,23,NOR,RB,15,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,Wes Schweitzer,25,ATL,LG,15,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,Brandon Parker,23,OAK,RT,15,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
170456.0,Jordan Richards,25,ATL,FS,15,12,0,0,0,0,3,0,0,0,0,0,0.0,39,27,12,0,0,0
500711.0,Eric Tomlinson,26,NYJ,TE,15,12,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0
3895798.0,Jordan Whitehead,21,TAM,SS,15,11,0,0,0,0,4,0,0,0,0,0,0.0,76,61,15,4,0,0
,Anthony Brown,25,DAL,DB,15,10,1,1,0,1,8,1,0,0,0,0,2.0,44,38,6,2,3,0
531846.0,Jatavis Brown,24,LAC,LLB,15,10,0,0,0,0,5,1,0,0,0,0,1.0,97,61,36,4,1,0
175602.0,Logan Paulsen,31,ATL,TE,15,10,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
238205.0,Coty Sensabaugh,30,PIT,RCB,15,10,0,0,0,0,6,1,0,0,0,0,0.0,45,40,5,1,0,0
,Adarius Taylor,28,TAM,MLB,15,10,1,7,0,7,5,1,0,0,0,0,1.0,60,41,19,4,1,0
,Anthony Harris,27,MIN,SS,15,9,3,33,0,33,6,0,0,0,0,0,0.0,46,34,12,0,1,0
530737.0,Eric Murray,24,KAN,SS,15,9,1,0,0,0,2,0,0,0,0,0,0.0,55,43,12,1,1,0
524841.0,Carl Nassib,25,TAM,LDE,15,9,0,0,0,0,2,2,0,0,0,0,6.5,29,22,7,12,14,0
514185.0,Nick Vannett,25,SEA,TE,15,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
546718.0,Ben Gedeon,24,MIN,LLB,15,8,0,0,0,0,2,0,0,0,0,0,0.0,53,29,24,0,0,0
550277.0,Phillip Lindsay,24,DEN,RB,15,8,0,0,0,0,0,0,0,1,7,0,0.0,1,1,0,0,0,0
3152371.0,Takkarist McKinley,23,ATL,RDE,15,8,0,0,0,0,0,0,0,0,0,0,7.0,22,15,7,7,15,0
,Rafael Bush,31,BUF,DB,15,7,0,0,0,0,0,0,0,0,0,0,1.5,45,30,15,2,2,0
3126349.0,Rashaan Evans,23,TEN,RILB,15,7,0,0,0,0,1,0,0,0,0,0,0.0,53,33,20,2,1,0
,Antone Exum,27,SFO,FS,15,7,1,32,1,32,7,1,0,0,0,0,1.0,40,34,6,2,2,0
,Eric Kush,29,CHI,LG,15,7,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
174765.0,Orlando Scandrick,31,KAN,LCB,15,7,1,0,0,0,13,1,0,0,0,0,0.0,44,38,6,0,0,0
534576.0,P.J. Williams,25,NOR,MLB,15,7,1,45,1,45,9,2,0,0,0,0,1.0,53,44,9,2,2,0
,Mackensie Alexander,25,MIN,DB,15,6,0,0,0,0,10,0,0,0,0,0,4.0,43,36,7,7,5,0
,Ryan Groy,28,BUF,C,15,6,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,Abry Jones,27,JAX,LDT/RDT,15,6,0,0,0,0,2,0,0,0,0,0,1.0,29,21,8,5,2,0
534336.0,Tavon Young,24,BAL,DB,15,6,1,0,0,0,5,0,0,2,74,2,2.0,37,35,2,5,2,0
3116598.0,Javien Elliott,25,TAM,DB,15,5,1,50,0,50,1,0,0,0,0,0,0.0,24,22,2,3,1,0
532092.0,Cordarrelle Patterson,27,NWE,WR,15,5,0,0,0,0,0,1,1,0,0,0,0.0,1,1,0,0,0,0
549866.0,Ricky Seals-Jones,23,ARI,TE,15,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,Benson Mayowa,27,ARI,DE,15,4,0,0,0,0,4,1,0,1,0,0,4.0,38,31,7,11,11,0
552515.0,Torry McTyer,23,MIA,DB,15,4,0,0,0,0,3,0,0,0,0,0,0.0,30,22,8,0,0,0
380707.0,Anthony Miller,24,CHI,WR,15,4,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0
,Al-Quadin Muhammad,23,IND,DE,15,4,0,0,0,0,1,0,0,1,0,0,0.0,28,16,12,5,2,0
169399.0,Connor Barwin,32,NYG,LB,15,3,0,0,0,0,4,0,0,0,0,0,1.0,12,6,6,1,4,0
532069.0,Jason Croom,24,BUF,TE,15,3,0,0,0,0,0,0,2,2,0,1,0.0,3,2,1,0,0,0
,Demetrius Harris,27,KAN,TE,15,3,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0
3122793.0,Harold Landry,22,TEN,LB,15,3,0,0,0,0,2,1,0,0,0,0,4.5,44,24,20,5,14,0
3124086.0,Greg Stroman,22,WAS,DB,15,3,1,23,0,23,4,1,1,1,0,0,0.0,38,31,7,0,1,0
381682.0,Tavon Wilson,28,DET,DB,15,3,0,0,0,0,0,0,0,0,0,0,1.0,36,30,6,2,1,0
174183.0,Tyson Alualu,31,PIT,DE,15,2,0,0,0,0,0,0,0,0,0,0,0.0,22,12,10,1,1,0
,Ben Braunecker,24,CHI,TE,15,2,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0
530311.0,Deon Bush,25,CHI,DB,15,2,0,0,0,0,0,1,0,0,0,0,1.0,8,8,0,1,1,0
3128715.0,Lorenzo Carter,23,NYG,LB,15,2,0,0,0,0,4,0,0,0,0,0,4.0,43,30,13,7,10,0
,Mike Davis,25,SEA,RB,15,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,L.J. Fort,28,PIT,LB,15,2,0,0,0,0,0,0,0,1,0,1,1.0,48,38,10,3,3,0
,C.J. Ham,25,MIN,RB,15,2,0,0,0,0,0,0,0,0,0,0,0.0,4,0,4,0,0,0
536202.0,Mike Hilton,24,PIT,DB,15,2,1,0,0,0,8,0,0,2,2,0,1.0,57,44,13,6,5,0
3139387.0,D.J. Reed,22,SFO,DB,15,2,0,0,0,0,0,1,2,0,0,0,1.0,41,30,11,3,1,0
549799.0,Deadrin Senat,24,ATL,DT,15,2,0,0,0,0,0,0,0,0,0,0,0.0,30,15,15,2,3,0
550966.0,Durham Smythe,23,MIA,TE,15,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
3928979.0,Dorance Armstrong Jr.,21,DAL,DE,15,1,0,0,0,0,0,0,0,0,0,0,0.5,13,8,5,1,3,0
238798.0,Garrett Celek,30,SFO,TE,15,1,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0
546633.0,Wayne Gallman,24,NYG,RB,15,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0
184622.0,Dwayne Harris,31,OAK,WR,15,1,0,0,0,0,0,0,2,0,0,0,0.0,15,8,7,0,0,0
530397.0,Rayshawn Jenkins,24,LAC,DB,15,1,0,0,0,0,0,0,0,0,0,0,0.5,23,13,10,1,2,0
546713.0,Jourdan Lewis,23,DAL,DB,15,1,1,7,0,7,1,0,0,2,14,0,0.0,12,10,2,0,0,0
,Daniel McCullers,26,PIT,DT,15,1,0,0,0,0,0,0,0,0,0,0,1.0,5,2,3,1,1,0
,Clinton McDonald,31,OAK,DT,15,1,0,0,0,0,0,0,0,0,0,0,2.0,31,19,12,4,2,0
545930.0,Darius Phillips,23,CIN,DB,15,1,0,0,0,0,2,1,1,1,0,0,0.0,22,19,3,0,0,0
499085.0,MyCole Pruitt,26,TEN,TE,15,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Grover Stewart,25,IND,DT,15,1,0,0,0,0,0,0,0,0,0,0,0.0,17,8,9,2,0,0
546544.0,Cameron Sutton,23,PIT,DB,15,1,1,0,0,0,3,1,0,0,0,0,0.0,22,20,2,0,2,0
,Kevin Toliver,23,CHI,DB,15,1,0,0,0,0,2,0,0,0,0,0,0.0,16,14,2,0,0,0
3123963.0,Cornell Armstrong,23,MIA,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,8,8,0,0,0,0
482460.0,Chris Boswell,27,PIT,K,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0
545554.0,Tyus Bowser,23,BAL,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.5,11,6,5,1,1,0
536286.0,Blair Brown,24,JAX,LB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0
480588.0,Benny Cunningham,28,CHI,RB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0
,Nate Ebner,30,NWE,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,13,4,9,0,0,0
,Mario Edwards,24,NYG,DE,15,0,0,0,0,0,0,1,0,0,0,0,2.0,14,12,2,3,5,0
547014.0,Brandon Facyson,24,LAC,DB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0
549784.0,Sharif Finch,23,TEN,LB,15,0,0,0,0,0,0,2,0,1,0,0,1.5,27,20,7,3,2,0
559597.0,Russell Gage,22,ATL,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0
559721.0,Rashaan Gaulden,23,CAR,DB,15,0,0,0,0,0,1,0,0,0,0,0,0.0,17,12,5,2,0,0
546034.0,Shelton Gibson,24,PHI,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Buddy Howell,22,HOU,RB,15,0,0,0,0,0,0,1,0,1,0,0,0.0,9,7,2,0,0,0
,Justin Jones,22,LAC,DT,15,0,0,0,0,0,0,0,0,0,0,0,0.5,17,7,10,0,1,0
546472.0,Peter Kalambayi,23,HOU,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,0,0,0
157284.0,Brandon King,25,NWE,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,12,7,5,0,0,0
,Bennie Logan,29,TEN,DT,15,0,0,0,0,0,0,0,0,0,0,0,0.0,14,5,9,0,0,0
188189.0,Sherrick McManis,31,CHI,DB,15,0,1,0,0,0,4,0,0,0,0,0,1.0,26,24,2,2,3,0
,Christopher Milton,26,IND,DB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,10,5,5,0,0,0
512179.0,Corey Moore,25,IND,DB,15,0,1,0,0,0,1,0,0,0,0,0,0.0,12,7,5,0,0,0
