Player ID,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
,Joselio Hanson,29,PHI,LCB,15,6,1,17,0,17,7,0,0,0,0,0,0.0,36,31,5,0.0,0.0,0
,Tommie Harris,27,CHI,LDT,15,6,0,0,0,0,1,0,0,2,9,0,1.5,13,9,4,2.0,5.0,0
,Donald Lee,30,GNB,TE,15,6,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0.0,0.0,0
134986.0,Ben Obomanu,27,SEA,WR,15,6,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0.0,0.0,0
146156.0,Nick Roach,25,CHI,RLB,15,6,0,0,0,0,1,0,0,0,0,0,0.0,16,11,5,0.0,0.0,0
,Andre Caldwell,25,CIN,WR,15,5,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0.0,0.0,0
,Josh Cribbs,27,CLE,WR,15,5,0,0,0,0,0,0,7,4,0,0,0.0,0,0,0,0.0,0.0,0
480882.0,Jimmy Graham,24,NOR,TE,15,5,0,0,0,0,0,0,1,1,20,0,0.0,1,1,0,0.0,0.0,0
,Donald Jones,23,BUF,WR,15,5,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0.0,0.0,0
169597.0,Owen Schmitt,25,PHI,FB,15,5,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0.0,0.0,0
,David Bowens,33,CLE,DE,15,4,2,94,2,64,6,0,0,0,0,0,0.5,40,26,14,1.0,3.0,0
174562.0,Nic Harris,24,CAR,DB,15,4,0,0,0,0,0,0,0,1,0,0,1.5,37,28,9,2.0,2.0,0
188435.0,Reagan Maui'a,26,ARI,RB,15,4,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0.0,0.0,0
,Arthur Moats,22,BUF,LB,15,4,0,0,0,0,1,1,0,0,0,0,2.5,33,18,15,1.0,6.0,0
115493.0,Tony Scheffler,27,DET,TE,15,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0
,Mike Tolbert,25,SDG,RB,15,4,0,0,0,0,0,0,5,0,0,0,0.0,8,5,3,0.0,0.0,0
161615.0,Darius Butler,24,NWE,DB,15,3,0,0,0,0,6,0,0,1,0,0,0.0,23,22,1,0.0,0.0,0
173396.0,Ed Dickson,23,BAL,TE,15,3,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0
193061.0,Julian Edelman,24,NWE,WR,15,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0
174199.0,Cameron Morrah,23,SEA,TE,15,3,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0
,Brandon Myers,25,OAK,TE,15,3,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0.0,0.0,0
183554.0,Keiland Williams,24,WAS,RB,15,3,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0,0
148561.0,Mike Adams,29,CLE,DB,15,2,2,51,0,26,6,0,0,0,0,0,1.0,46,39,7,1.0,2.0,0
,Marcus Benard,25,CLE,LB,15,2,0,0,0,0,2,0,0,0,0,0,7.5,28,18,10,8.0,18.0,0
183874.0,Kurt Coleman,22,PHI,DB,15,2,1,7,0,7,2,0,0,0,0,0,0.0,36,31,5,2.0,0.0,0
160849.0,Shonn Greene,25,NYJ,RB,15,2,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0.0,0.0,0
,Vonnie Holliday,35,WAS,DE,15,2,0,0,0,0,3,0,0,0,0,0,2.5,29,16,13,4.0,7.0,0
,Willis McGahee,29,BAL,RB,15,2,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0
157478.0,Jake O'Connell,25,KAN,TE,15,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0
191673.0,Jordan Pugh,22,CAR,DB,15,2,1,-2,0,-2,3,0,0,0,0,0,0.0,13,9,4,0.0,1.0,0
186392.0,Andre Roberts,22,ARI,WR,15,2,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0
,Adam Snyder,28,SFO,G,15,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0
,Torell Troup,22,BUF,DT,15,2,0,0,0,0,2,0,0,0,0,0,0.0,23,11,12,1.0,1.0,0
145903.0,Ahmad Brooks,26,SFO,LB,15,1,1,32,0,32,2,0,0,0,0,0,5.0,31,29,2,8.0,10.0,0
191437.0,Stevie Brown,23,OAK,DB,15,1,0,0,0,0,2,0,0,0,0,0,0.0,30,25,5,0.0,0.0,0
188524.0,Toby Gerhart,23,MIN,RB,15,1,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0.0,0.0,0
,Chris Hoke,34,PIT,NT,15,1,0,0,0,0,0,0,0,1,0,0,0.0,12,7,5,2.0,1.0,0
138232.0,Sam Hurd,25,DAL,WR,15,1,0,0,0,0,0,0,0,0,0,0,0.0,19,14,5,0.0,0.0,0
150321.0,Trevor Laws,25,PHI,DT,15,1,1,13,0,13,5,1,1,0,0,0,4.0,15,13,2,5.0,8.0,0
,Tony McDaniel,25,MIA,DT,15,1,0,0,0,0,4,0,0,0,0,0,2.5,36,30,6,3.0,4.0,0
,Pierson Prioleau,33,NOR,DB,15,1,0,0,0,0,0,0,0,0,0,0,0.5,18,13,5,1.0,1.0,0
,Shaun Rogers,31,CLE,DT,15,1,0,0,0,0,0,0,0,0,0,0,2.0,17,14,3,2.0,12.0,0
120230.0,Aaron Ross,28,NYG,DB,15,1,0,0,0,0,4,0,1,0,0,0,1.0,36,25,11,3.0,2.0,0
,Bryan Scott,29,BUF,DB,15,1,0,0,0,0,5,1,1,2,17,0,3.0,39,28,11,6.0,4.0,0
183776.0,Dekoda Watson,22,TAM,LB,15,1,0,0,0,0,1,0,0,0,0,0,0.0,31,26,5,1.0,0.0,0
148296.0,Jason Wright,28,ARI,RB,15,1,0,0,0,0,0,0,1,0,0,0,0.0,12,8,4,0.0,0.0,0
186655.0,Phillip Adams,22,SFO,DB,15,0,0,0,0,0,1,0,1,0,0,0,0.0,13,9,4,0.0,0.0,0
,Arnaz Battle,30,PIT,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0.0,0.0,0
145627.0,Tarell Brown,25,SFO,DB,15,0,1,62,1,62,5,0,0,0,0,0,0.0,39,36,3,0.0,0.0,0
,Desmond Bryant,25,OAK,DT,15,0,0,0,0,0,0,0,0,0,0,0,2.5,21,15,6,4.0,4.0,0
,Correll Buckhalter,32,DEN,RB,15,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0
180799.0,Victor Butler,23,DAL,LB,15,0,0,0,0,0,0,1,0,0,0,0,2.0,24,19,5,1.0,3.0,0
184579.0,Barry Church,22,DAL,DB,15,0,0,0,0,0,0,1,0,0,0,0,0.0,20,15,5,0.0,0.0,0
,Morgan Cox,24,BAL,LS,15,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0
120898.0,Tyrone Culver,27,MIA,DB,15,0,0,0,0,0,1,0,0,0,0,0,0.0,25,23,2,1.0,0.0,0
175825.0,Dexter Davis,24,SEA,LB,15,0,0,0,0,0,0,0,0,1,0,0,1.0,13,10,3,2.0,2.0,0
,Leger Douzable,24,JAX,DE,15,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,1.0,0.0,0
,Letroy Guion,23,MIN,DT,15,0,0,0,0,0,0,1,0,0,0,0,2.0,16,12,4,3.0,4.0,0
,Greg Hardy,22,CAR,DE,15,0,0,0,0,0,1,2,0,0,0,0,3.0,30,24,6,6.0,9.0,1
134980.0,Will Herring,27,SEA,LB,15,0,1,0,0,0,2,1,0,0,0,0,1.0,36,30,6,3.0,1.0,0
,Sammie Lee Hill,24,DET,DT,15,0,0,0,0,0,0,0,0,1,0,0,2.5,22,16,6,,,0
174460.0,Pat McAfee,23,IND,P,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0
190047.0,Earl Mitchell,23,HOU,DT,15,0,0,0,0,0,0,0,0,0,0,0,1.0,28,18,10,3.0,1.0,0
,Mewelde Moore,28,PIT,RB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0
,Quentin Moses,27,MIA,DE,15,0,0,0,0,0,0,0,0,1,0,0,1.0,18,14,4,3.0,4.0,0
190688.0,Eric Norwood,22,CAR,LB,15,0,0,0,0,0,0,1,0,0,0,0,1.0,13,13,0,0.0,0.0,0
,Ogemdi Nwagbuo,25,SDG,DT,15,0,0,0,0,0,0,0,0,1,0,0,0.5,19,14,5,2.0,1.0,0
,Shann Schillinger,24,ATL,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0.0,0.0,0
153167.0,Matthew Slater,25,NWE,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,16,15,1,0.0,0.0,0
,Nick Sorensen,32,CLE,DB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,14,10,4,0.0,0.0,0
,Lawrence Tynes,32,NYG,K,15,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0
162579.0,Lardarius Webb,25,BAL,DB,15,0,2,32,0,32,9,0,2,2,0,0,0.0,54,47,7,1.0,2.0,0
,Dan Williams,23,ARI,NT,15,0,0,0,0,0,2,0,0,0,0,0,0.0,38,27,11,1.0,0.0,0
,Rod Wilson,29,CHI,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,10,7,3,0.0,0.0,0
,Coy Wire,32,ATL,DB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,12,8,4,0.0,0.0,0
,Nnamdi Asomugha,29,OAK,RCB,14,14,0,0,0,0,6,0,0,0,0,0,0.0,19,17,2,0.0,2.0,0
,Nate Burleson,29,DET,WR,14,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0
,Chris Chester,27,BAL,RG,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0
146183.0,Ray Edwards,25,MIN,LDE,14,14,0,0,0,0,3,0,0,0,0,0,8.0,37,28,9,9.0,18.0,0
,David Garrard,32,JAX,QB,14,14,0,0,0,0,0,0,11,3,-19,0,0.0,0,0,0,0.0,0.0,0
,Matt Hasselbeck,35,SEA,QB,14,14,0,0,0,0,0,0,7,1,0,0,0.0,0,0,0,0.0,0.0,0
174193.0,DeSean Jackson,24,PHI,WR,14,14,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0.0,0.0,0
120139.0,Kelly Jennings,28,SEA,RCB,14,14,1,0,0,0,13,0,0,0,0,0,0.0,40,35,5,0.0,0.0,0
145130.0,Maurice Jones-Drew,25,JAX,RB,14,14,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0.0,0.0,0
,Brandon Marshall,26,MIA,WR,14,14,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0
113718.0,Heath Miller,28,PIT,TE,14,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0
135511.0,Daniel Muir,27,IND,RDT,14,14,0,0,0,0,0,0,0,0,0,0,0.0,38,29,9,3.0,2.0,0
,Troy Polamalu,29,PIT,SS,14,14,7,101,1,45,11,1,0,1,0,0,1.0,63,49,14,6.0,2.0,0
,Joey Porter,33,ARI,LOLB,14,14,0,0,0,0,0,2,0,0,0,0,5.0,50,38,12,8.0,13.0,0
155528.0,Paul Posluszny,26,BUF,RILB,14,14,0,0,0,0,4,0,0,0,0,0,2.0,151,103,48,6.0,4.0,0
,Scott Shanle,31,NOR,RLB,14,14,0,0,0,0,2,1,0,1,0,0,0.0,76,55,21,2.0,3.0,0
,Steve Smith Sr.,31,CAR,WR,14,14,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0.0,0.0,0
160975.0,John Sullivan,25,MIN,C,14,14,0,0,0,0,0,0,2,0,-14,0,0.0,0,0,0,0.0,0.0,0
,Eric Wood,24,BUF,RG,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,,,0
169696.0,Patrick Chung,23,NWE,SS,14,13,3,96,1,51,9,0,0,0,0,0,0.0,96,72,24,4.0,1.0,0
,Karlos Dansby,29,MIA,RILB,14,13,0,0,0,0,4,2,0,0,0,0,3.0,95,78,17,7.0,4.0,0
,Jabari Greer,28,NOR,LCB,14,13,2,50,1,26,12,0,0,1,0,0,0.0,61,54,7,3.0,0.0,0
186580.0,Percy Harvin,22,MIN,WR,14,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0
15825.0,Bo Scaife,29,TEN,TE,14,13,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,,,0
,Mike Sims-Walker,26,JAX,WR,14,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0
133842.0,Matt Spaeth,27,PIT,TE,14,13,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0
,Greg Toler,25,ARI,RCB,14,13,2,66,1,66,9,2,0,1,0,0,1.0,90,82,8,2.0,1.0,0
,Madieu Williams,29,MIN,FS,14,13,1,0,0,0,2,1,0,0,0,0,0.5,75,50,25,1.0,1.0,0
,Eugene Wilson,30,HOU,FS,14,13,0,0,0,0,3,0,0,0,0,0,0.0,56,41,15,0.0,0.0,0
145687.0,Chad Johnson,32,CIN,WR,14,12,0,0,0,0,0,0,0,1,6,0,0.0,0,0,0,0.0,0.0,0
,Ma'ake Kemoeatu,31,WAS,NT,14,12,0,0,0,0,0,0,0,0,0,0,0.0,29,19,10,1.0,1.0,0
,Ryan Pickett,31,GNB,LDE,14,12,0,0,0,0,1,0,0,1,0,0,1.0,32,24,8,3.0,0.0,0
183512.0,Asher Allen,22,MIN,RCB,14,11,2,27,0,27,7,0,0,0,0,0,0.0,58,43,15,0.0,0.0,0
176922.0,Courtney Greene,24,JAX,SS,14,11,1,8,0,8,4,1,0,1,0,0,0.0,78,58,20,2.0,0.0,0
123215.0,Charlie Peprah,27,GNB,SS,14,11,2,0,0,0,5,0,0,0,0,0,0.0,63,46,17,3.0,0.0,0
,Danny Clark,33,NOR,LLB,14,10,0,0,0,0,1,1,0,0,0,0,0.0,59,47,12,4.0,2.0,0
,Nick Hayden,24,CAR,LDT,14,10,0,0,0,0,1,0,0,0,0,0,1.0,31,20,11,1.0,4.0,0
,Bernard Berrian,30,MIN,WR,14,9,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0.0,0.0,0
165295.0,Tony Fiammetta,24,CAR,FB,14,9,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0
173454.0,Louis Murphy,23,OAK,WR,14,9,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0
,Josh Wilson,25,BAL,RCB,14,9,3,12,1,12,14,0,1,1,0,0,0.0,40,37,3,2.0,0.0,0
174559.0,Brody Eldridge,23,IND,TE,14,8,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0.0,0.0,0
,Pat Sims,25,CIN,RDT,14,8,0,0,0,0,1,0,0,0,0,0,2.5,31,19,12,4.0,8.0,0
,Delanie Walker,26,SFO,TE,14,8,0,0,0,0,0,0,1,0,0,0,0.0,10,8,2,0.0,0.0,0
137521.0,Fabian Washington,27,BAL,RCB,14,8,0,0,0,0,8,0,0,0,0,0,0.0,31,29,2,1.0,0.0,0
,Maurice Morris,31,DET,RB,14,7,0,0,0,0,0,0,1,1,0,0,0.0,2,1,1,0.0,0.0,0
,Jonathan Stewart,23,CAR,RB,14,7,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0.0,0.0,0
,Jeremy Trueblood,27,TAM,RT,14,7,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0
,Kris Wilson,29,SDG,TE,14,7,0,0,0,0,0,0,1,0,0,0,0.0,7,5,2,0.0,0.0,0
,Spencer Johnson,29,BUF,RDE,14,6,0,0,0,0,3,1,0,1,0,0,2.0,55,41,14,4.0,1.0,0
183694.0,Sam Shields,23,GNB,DB,14,6,2,0,0,0,6,0,0,0,0,0,0.0,29,25,4,1.0,0.0,0
,Junior Siavii,32,SEA,RDT,14,6,0,0,0,0,2,0,0,0,0,0,0.0,30,24,6,2.0,3.0,0
,Brodrick Bunkley,27,PHI,RDT,14,5,0,0,0,0,1,0,0,0,0,0,0.0,20,17,3,4.0,0.0,0
,Sean Considine,28,JAX,FS,14,5,1,-2,0,-2,3,1,0,1,0,0,1.0,52,43,9,1.0,1.0,0
,Jerricho Cotchery,28,NYJ,WR,14,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0
,Jacob Ford,27,TEN,RDE,14,5,0,0,0,0,0,1,0,0,0,0,3.0,42,31,11,8.0,8.0,0
,Nathan Vasher,29,DET,RCB,14,5,1,0,0,0,5,0,0,0,0,0,0.0,19,15,4,2.0,1.0,0
157736.0,David Vobora,24,STL,LLB,14,5,0,0,0,0,0,0,0,0,0,0,2.0,37,29,8,2.0,2.0,0
,Brian Westbrook,31,SFO,RB,14,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,,,0
,James Butler,28,STL,DB,14,4,2,13,0,16,3,1,0,1,49,0,0.0,20,18,2,1.0,0.0,0
,Wayne Hunter,29,NYJ,T,14,4,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0
170976.0,Richard Quinn,24,DEN,TE,14,4,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0.0,0.0,0
175104.0,Earl Bennett,23,CHI,WR,14,3,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0
149846.0,Michael Bush,26,OAK,RB,14,3,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0
,Nate Byham,22,SFO,TE,14,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0
190991.0,Dwight Lowery,24,NYJ,DB,14,3,3,87,2,41,7,0,0,2,2,0,2.0,19,16,3,2.0,2.0,0
171812.0,Jamar Chaney,24,PHI,LB,14,2,0,0,0,0,1,1,0,0,0,0,0.0,42,33,9,5.0,0.0,0
134604.0,Omar Gaither,26,PHI,LB,14,2,0,0,0,0,0,0,0,0,0,0,0.0,36,32,4,2.0,0.0,0
,Antonio Johnson,26,IND,DT,14,2,0,0,0,0,0,0,0,1,0,0,0.5,26,20,6,1.0,3.0,0
176392.0,Brandon LaFell,24,CAR,WR,14,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0
,Ricky Brown,27,OAK,LB,14,1,0,0,0,0,1,1,0,2,0,0,0.0,13,8,5,0.0,0.0,0
,Phillip Daniels,37,WAS,DE,14,1,0,0,0,0,0,0,0,0,0,0,2.0,21,15,6,3.0,4.0,0
,Jovan Haye,28,TEN,DT,14,1,0,0,0,0,1,0,0,0,0,0,0.0,31,22,9,1.0,1.0,0
192151.0,C.J. Spiller,23,BUF,RB,14,1,0,0,0,0,0,0,5,0,0,0,0.0,1,1,0,0.0,0.0,0
135237.0,Darryl Tapp,26,PHI,DE,14,1,0,0,0,0,4,0,0,3,0,0,3.0,27,26,1,8.0,8.0,0
,Walter Thurmond,23,SEA,DB,14,1,0,0,0,0,7,0,1,0,0,0,0.0,37,33,4,0.0,1.0,0
,Will Allen,28,PIT,DB,14,0,0,0,0,0,0,0,0,1,0,0,0.0,12,11,1,0.0,0.0,0
,Rocky Bernard,31,NYG,DT,14,0,0,0,0,0,4,0,0,0,0,0,2.0,18,16,2,3.0,2.0,0
,Chase Blackburn,27,NYG,LB,14,0,0,0,0,0,0,0,0,2,0,0,0.0,19,15,4,0.0,0.0,0
136364.0,Kenneth Darby,28,STL,RB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0.0,0.0,0
176126.0,Eric Decker,23,DEN,WR,14,0,0,0,0,0,0,0,3,0,0,0,0.0,9,8,1,0.0,0.0,0
,Hiram Eugene,30,OAK,DB,14,0,0,0,0,0,0,1,0,3,0,0,0.0,22,21,1,0.0,0.0,0
137551.0,Eric Frampton,26,MIN,DB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,1.0,0.0,0
,Anthony Hargrove,27,NOR,DE,14,0,0,0,0,0,0,2,0,0,0,0,1.0,26,17,9,,,0
,Larry Hart,23,JAX,DE,14,0,0,0,0,0,1,0,0,0,0,0,1.5,9,5,4,2.0,4.0,0
161713.0,Garrett Hartley,24,NOR,K,14,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0
,William Hayes,25,TEN,DE,14,0,0,0,0,0,0,1,0,0,0,0,1.5,32,25,7,3.0,7.0,0
118117.0,Marcus Hudson,28,CAR,DB,14,0,0,0,0,0,2,0,0,0,0,0,0.0,19,17,2,0.0,0.0,0
,James Ihedigbo,27,NYJ,DB,14,0,0,0,0,0,0,0,0,1,0,0,3.0,22,21,1,4.0,5.0,0
,Niko Koutouvides,29,TAM,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,12,11,1,0.0,0.0,0
,Travis LaBoy,29,SFO,DE,14,0,0,0,0,0,2,1,0,1,0,0,5.0,28,21,7,6.0,10.0,0
183133.0,Sean Lee,24,DAL,LB,14,0,2,44,1,31,2,1,0,0,0,0,0.0,31,26,5,3.0,0.0,0
148340.0,Roy Lewis,25,SEA,DB,14,0,0,0,0,0,4,1,0,1,0,0,1.0,26,20,6,2.0,1.0,0
,Corey Mays,27,KAN,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0.0,0.0,0
146812.0,Trumaine McBride,25,ARI,DB,14,0,0,0,0,0,1,0,0,0,0,0,0.0,16,13,3,0.0,0.0,0
,Matt McCoy,28,SEA,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,19,17,2,0.0,0.0,0
188189.0,Sherrick McManis,23,HOU,DB,14,0,1,1,0,1,1,0,0,0,0,0,0.0,13,9,4,0.0,0.0,0
,Antwaun Molden,25,HOU,DB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0.0,0.0,0
182303.0,Roddrick Muckelroy,24,CIN,LB,14,0,0,0,0,0,0,2,0,0,0,0,0.0,10,4,6,0.0,0.0,0
173148.0,Jerome Murphy,23,STL,DB,14,0,1,19,0,19,3,1,0,1,0,0,0.0,30,25,5,2.0,0.0,0
,Derreck Robinson,28,CLE,DE,14,0,0,0,0,0,0,0,0,0,0,0,0.5,24,13,11,0.0,2.0,0
,Jordan Senn,26,CAR,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,15,10,5,0.0,0.0,0
,Marcus Smith,25,BAL,WR,14,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0.0,0.0,0
136355.0,Jason Snelling,27,ATL,RB,14,0,0,0,0,0,0,0,2,0,0,0,0.0,3,3,0,0.0,0.0,0
146671.0,Danny Ware,25,NYG,RB,14,0,0,0,0,0,0,0,0,1,0,0,0.0,2,1,1,0.0,0.0,0
,Matt Ware,28,ARI,DB,14,0,0,0,0,0,0,0,1,0,0,0,0.0,6,5,1,3.0,3.0,0
,Jason Worilds,22,PIT,DE,14,0,0,0,0,0,0,0,0,1,0,0,2.0,17,12,5,2.0,4.0,0
134676.0,Nate Allen,23,PHI,FS,13,13,3,27,0,16,8,1,0,0,0,0,2.0,48,42,6,3.0,1.0,0
,Eugene Amano,28,TEN,C,13,13,0,0,0,0,0,0,1,0,-10,0,0.0,0,0,0,0.0,0.0,0
161015.0,Cliff Avril,24,DET,LDE,13,13,0,0,0,0,5,1,0,1,10,0,8.5,33,23,10,8.0,14.0,0
,Lee Evans,29,BUF,WR,13,13,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0
,Brett Favre,41,MIN,QB,13,13,0,0,0,0,0,0,7,2,-29,0,0.0,0,0,0,0.0,0.0,0
,Ryan Fitzpatrick,28,BUF,QB,13,13,0,0,0,0,0,0,8,3,0,0,0.0,0,0,0,0.0,0.0,0
,Kedric Golston,27,WAS,RDE,13,13,0,0,0,0,1,0,0,0,0,0,0.0,35,20,15,0.0,2.0,0
,Clark Haggans,33,ARI,ROLB,13,13,0,0,0,0,2,1,0,0,0,0,5.0,47,38,9,6.0,7.0,0
,Todd Heap,30,BAL,TE,13,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0
,Andre Johnson,29,HOU,WR,13,13,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0
,Winston Justice,26,PHI,RT,13,13,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0
188946.0,Gerald McCoy,22,TAM,LDT,13,13,0,0,0,0,5,2,0,0,0,0,3.0,28,22,6,7.0,12.0,0
170928.0,Darren McFadden,23,OAK,RB,13,13,0,0,0,0,0,0,4,0,-7,0,0.0,0,0,0,0.0,0.0,0
,Donovan McNabb,34,WAS,QB,13,13,0,0,0,0,0,0,10,8,-27,0,0.0,0,0,0,0.0,0.0,0
189614.0,Knowshon Moreno,23,DEN,RB,13,13,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0.0,0.0,0
119358.0,Kyle Orton,28,DEN,QB,13,13,0,0,0,0,0,0,4,0,-1,0,0.0,0,0,0,0.0,0.0,0
163210.0,Darrelle Revis,25,NYJ,LCB,13,13,0,0,0,0,10,0,0,2,10,0,0.0,32,26,6,0.0,0.0,0
,Richard Seymour,31,OAK,LDT,13,13,0,0,0,0,2,0,0,1,13,0,5.5,48,36,12,10.0,13.0,0
,Chris Williams,25,CHI,LG,13,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0
,Mario Williams,25,HOU,RDE,13,13,0,0,0,0,2,1,0,0,0,0,8.5,28,22,6,9.0,19.0,0
,Damien Woody,33,NYJ,RT,13,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0
,Stacy Andrews,29,SEA,RG,13,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0
103392.0,Jason Campbell,28,OAK,QB,13,12,0,0,0,0,0,0,9,5,-15,0,0.0,0,0,0,0.0,0.0,0
183652.0,Hakeem Nicks,22,NYG,WR,13,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0
133761.0,Steve Breaston,27,ARI,WR,13,11,0,0,0,0,0,1,0,2,0,1,0.0,0,0,0,0.0,0.0,0
162238.0,Derek Cox,24,JAX,LCB,13,11,4,14,0,14,8,0,0,0,0,0,0.0,49,41,8,1.0,0.0,0
231813.0,Jimmy Clausen,23,CAR,QB,13,10,0,0,0,0,0,0,9,3,-28,0,0.0,0,0,0,0.0,0.0,0
,Juqua Parker,32,PHI,LDE,13,10,0,0,0,0,2,1,0,1,0,0,6.0,22,19,3,8.0,8.0,0
145177.0,Eric Wright,25,CLE,LCB,13,10,1,0,0,0,9,0,0,1,11,0,0.0,42,36,6,2.0,4.0,0
116074.0,Billy Bajema,28,STL,TE,13,8,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0
,Kevin Bentley,31,HOU,MLB,13,8,1,18,0,18,1,0,0,1,8,0,0.0,55,35,20,3.0,2.0,0
,Keith Bulluck,33,NYG,LLB,13,8,2,7,0,6,2,0,0,1,10,0,0.0,31,21,10,0.0,0.0,0
146243.0,Jo-Lonn Dunbar,25,NOR,LLB,13,8,0,0,0,0,2,0,0,1,0,0,1.0,40,32,8,5.0,1.0,0
,David Thomas,27,NOR,TE,13,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0
